Name,Overall,Potential,Value,Wage,AbilityScore,CostScore,Cluster
 T. Joza,60,60,140000.0,1000.0,60.0,70500.0,0
 H. Al Jayzani,61,68,275000.0,5000.0,64.5,140000.0,0
 J. Lascelles,72,80,2700000.0,20000.0,76.0,1360000.0,1
 S. Juriša,61,64,275000.0,2000.0,62.5,138500.0,0
 M. Königs,65,66,625000.0,3000.0,65.5,314000.0,3
 M. Flis,64,68,475000.0,3000.0,66.0,239000.0,3
 F. Saavedra,61,69,300000.0,1000.0,65.0,150500.0,3
 Nacho Gil,65,73,775000.0,7000.0,69.0,391000.0,3
 Moha,62,72,475000.0,3000.0,67.0,239000.0,3
 Iván Márquez,68,75,1100000.0,10000.0,71.5,555000.0,3
 H. Zapata,60,71,325000.0,500.0,65.5,162750.0,3
 K. Bazelyuk,65,69,700000.0,3000.0,67.0,351500.0,3
 D. Johnson,61,65,300000.0,2000.0,63.0,151000.0,0
 M. Ristl,61,75,425000.0,3000.0,68.0,214000.0,3
 G. Gutiérrez,63,64,325000.0,1000.0,63.5,163000.0,0
 L. Fosgaard,63,63,300000.0,3000.0,63.0,151500.0,0
 D. Jarvis,58,63,150000.0,500.0,60.5,75250.0,0
 A. Kantari,69,69,650000.0,4000.0,69.0,327000.0,3
 F. Helander,74,79,3900000.0,40000.0,76.5,1970000.0,1
 M. Merkulov,63,72,450000.0,5000.0,67.5,227500.0,3
 C. Buonaiuto,62,66,375000.0,1000.0,64.0,188000.0,0
 L. Medić,67,69,900000.0,6000.0,68.0,453000.0,3
 L. Mousset,68,77,1400000.0,30000.0,72.5,715000.0,3
 Janeiro Mutto,63,63,250000.0,500.0,63.0,125250.0,0
 E. Adili,62,74,500000.0,5000.0,68.0,252500.0,3
 S. Lammers,67,78,1200000.0,8000.0,72.5,604000.0,3
 M. Salmon,57,57,120000.0,500.0,57.0,60250.0,0
 M. Escalona,67,69,725000.0,3000.0,68.0,364000.0,3
 G. Aguirre,67,67,220000.0,7000.0,67.0,113500.0,3
 G. Gope-Fenepej,64,64,450000.0,3000.0,64.0,226500.0,0
 M. Beevers,71,72,1600000.0,9000.0,71.5,804500.0,3
 L. Gibson,61,75,425000.0,4000.0,68.0,214500.0,3
 M. Bringaker,60,67,240000.0,1000.0,63.5,120500.0,0
 F. Bagnack,66,70,700000.0,3000.0,68.0,351500.0,3
 D. Bejarano,66,69,0.0,0.0,67.5,0.0,3
 T. Iwanami,70,77,1600000.0,5000.0,73.5,802500.0,1
 D. Szymański,59,65,190000.0,1000.0,62.0,95500.0,0
 B. Hamill,62,65,300000.0,2000.0,63.5,151000.0,0
 Kuki Zalazar,63,79,650000.0,3000.0,71.0,326500.0,3
 U. Sözen,62,63,325000.0,4000.0,62.5,164500.0,0
 Rodolfo Pittaça,63,63,275000.0,4000.0,63.0,139500.0,0
 C. Schilling,62,65,300000.0,3000.0,63.5,151500.0,0
 K. Chiba,67,67,475000.0,8000.0,67.0,241500.0,3
 J. Chávez,67,67,525000.0,10000.0,67.0,267500.0,3
 P. Bauer,70,77,1600000.0,9000.0,73.5,804500.0,1
 M. Holgersson,69,69,650000.0,9000.0,69.0,329500.0,3
 F. Beiersdorf,56,72,190000.0,4000.0,64.0,97000.0,0
 R. Mmaee,62,73,450000.0,4000.0,67.5,227000.0,3
 J. Souttar,66,79,975000.0,2000.0,72.5,488500.0,3
 Paulo Henrique,63,72,400000.0,2000.0,67.5,201000.0,3
 M. Bianchetti,73,76,3100000.0,5000.0,74.5,1552500.0,1
 T. Taylor,63,63,350000.0,3000.0,63.0,176500.0,0
 B. Tilney,62,74,400000.0,2000.0,68.0,201000.0,3
 Luis Acosta,64,70,500000.0,3000.0,67.0,251500.0,3
 D. Payne,65,75,750000.0,3000.0,70.0,376500.0,3
 Thiago Cionek,71,71,1200000.0,15000.0,71.0,607500.0,3
 R. Salakhutdinov,57,66,180000.0,4000.0,61.5,92000.0,0
 L. Mabiala,71,71,1300000.0,7000.0,71.0,653500.0,3
 J. Clarke-Harris,67,75,1100000.0,8000.0,71.0,554000.0,3
 M. Camara,63,72,525000.0,4000.0,67.5,264500.0,3
 K. Yonekura,66,66,475000.0,4000.0,66.0,239500.0,3
 Yu In Soo,57,65,180000.0,2000.0,61.0,91000.0,0
 D. Skhirtladze,61,68,325000.0,3000.0,64.5,164000.0,0
 D. Savage,63,63,325000.0,500.0,63.0,162750.0,0
 T. Browning,67,76,975000.0,8000.0,71.5,491500.0,3
 M. Jean Tahrat,67,69,725000.0,15000.0,68.0,370000.0,3
 C. Gómez,63,67,375000.0,1000.0,65.0,188000.0,3
 C. Robertson,62,66,325000.0,3000.0,64.0,164000.0,0
 H. Barnes,60,79,350000.0,2000.0,69.5,176000.0,3
 D. Sysuev,63,63,350000.0,6000.0,63.0,178000.0,0
 E. Mathoho,72,74,2100000.0,1000.0,73.0,1050500.0,1
 R. Kiernan,66,68,625000.0,10000.0,67.0,317500.0,3
 K. Edwards,61,77,450000.0,5000.0,69.0,227500.0,3
 J. Aja,68,71,925000.0,5000.0,69.5,465000.0,3
 E. Pimentel,66,66,525000.0,15000.0,66.0,270000.0,3
 B. Moe,65,70,600000.0,2000.0,67.5,301000.0,3
 M. Shved,64,74,600000.0,2000.0,69.0,301000.0,3
 B. Purkiss,64,64,240000.0,3000.0,64.0,121500.0,0
 J. Gray,58,69,230000.0,3000.0,63.5,116500.0,0
 E. Palmer-Brown,65,82,975000.0,2000.0,73.5,488500.0,3
 Z. Al Sudani,58,63,180000.0,3000.0,60.5,91500.0,0
 Jeong Woo Yeong,60,79,350000.0,500.0,69.5,175250.0,3
 E. Umeres,63,72,525000.0,3000.0,67.5,264000.0,3
 Dinei Peixo,59,59,120000.0,2000.0,59.0,61000.0,0
 Lucas Sotero,62,64,350000.0,500.0,63.0,175250.0,0
 D. Rosin,57,69,210000.0,3000.0,63.0,106500.0,0
 A. Bruhn,61,67,300000.0,3000.0,64.0,151500.0,0
 Z. Diallo,69,69,775000.0,5000.0,69.0,390000.0,3
 E. Terranova,70,70,1000000.0,4000.0,70.0,502000.0,3
 Y. Maruyama,65,65,425000.0,4000.0,65.0,214500.0,3
 B. Rotenberg,62,62,200000.0,7000.0,62.0,103500.0,0
 Jang Hyun Soo,65,70,700000.0,3000.0,67.5,351500.0,3
 A. Ibser,62,65,350000.0,5000.0,63.5,177500.0,0
 A. Al Shamekh,63,70,400000.0,4000.0,66.5,202000.0,3
 T. Pett,60,62,230000.0,2000.0,61.0,116000.0,0
 K. Álvarez,65,68,575000.0,3000.0,66.5,289000.0,3
 A. Hrustic,62,72,425000.0,2000.0,67.0,213500.0,3
 J. Garro,65,72,750000.0,4000.0,68.5,377000.0,3
 C. Elder,62,73,425000.0,2000.0,67.5,213500.0,3
 S. Amuzie,62,71,375000.0,5000.0,66.5,190000.0,3
 M. Veljković,71,78,2000000.0,10000.0,74.5,1005000.0,1
 L. García,67,78,1100000.0,6000.0,72.5,553000.0,3
 D. Pybus,59,71,240000.0,2000.0,65.0,121000.0,3
 L. Chiaretti,65,65,525000.0,2000.0,65.0,263500.0,3
 Juanan Entrena,62,69,400000.0,4000.0,65.5,202000.0,3
 S. Magallán,58,61,170000.0,2000.0,59.5,86000.0,0
 R. McGivern,62,62,240000.0,2000.0,62.0,121000.0,0
 M. Udol,63,74,500000.0,3000.0,68.5,251500.0,3
 C. Long,65,75,875000.0,4000.0,70.0,439500.0,3
 A. Bin Khayrallah,63,70,475000.0,5000.0,66.5,240000.0,3
 M. Ali Yaakoubi,65,69,575000.0,4000.0,67.0,289500.0,3
 B. Williamson,58,58,140000.0,4000.0,58.0,72000.0,0
 F. Castellano,61,79,425000.0,1000.0,70.0,213000.0,3
 J. Alonso,69,76,1200000.0,20000.0,72.5,610000.0,3
 M. Ebiye,59,71,250000.0,1000.0,65.0,125500.0,3
 Luccas Claro,73,76,3100000.0,15000.0,74.5,1557500.0,1
 Juanpe,73,78,3200000.0,10000.0,75.5,1605000.0,1
 V. Gutkovskis,67,74,1000000.0,3000.0,70.5,501500.0,3
 L. Desmond,58,68,190000.0,500.0,63.0,95250.0,0
 J. Lewis,61,75,475000.0,2000.0,68.0,238500.0,3
 S. Rajković,74,75,3100000.0,20000.0,74.5,1560000.0,1
 D. Barbosa,61,70,275000.0,2000.0,65.5,138500.0,3
 F. Cardozo,66,76,875000.0,4000.0,71.0,439500.0,3
 C. Tremarco,63,63,230000.0,2000.0,63.0,116000.0,0
 R. Cecchini,58,59,160000.0,2000.0,58.5,81000.0,0
 C. Iwasa,59,66,230000.0,2000.0,62.5,116000.0,0
 R. Hunt,63,74,500000.0,1000.0,68.5,250500.0,3
 K. Osyra,66,71,725000.0,2000.0,68.5,363500.0,3
 A. Sandona,64,70,500000.0,4000.0,67.0,252000.0,3
 J. Giraldo,59,76,275000.0,500.0,67.5,137750.0,3
 B. Jairu,59,59,0.0,0.0,59.0,0.0,0
 P. Bijen,69,76,1200000.0,4000.0,72.5,602000.0,3
 S. Wangberg,67,72,800000.0,4000.0,69.5,402000.0,3
 F. León,66,66,400000.0,4000.0,66.0,202000.0,3
 D. Blanco,64,74,700000.0,5000.0,69.0,352500.0,3
 K. Ueda,63,63,240000.0,2000.0,63.0,121000.0,0
 T. Fosu,62,70,400000.0,3000.0,66.0,201500.0,3
 C. Mancilla,64,70,500000.0,1000.0,67.0,250500.0,3
 J. Hooper,55,67,150000.0,2000.0,61.0,76000.0,0
 D. Lazić,68,77,1200000.0,10000.0,72.5,605000.0,3
 Z. Bakaev,62,73,475000.0,7000.0,67.5,241000.0,3
 D. Anyembe,58,70,200000.0,2000.0,64.0,101000.0,0
 Y. Mena,66,69,800000.0,1000.0,67.5,400500.0,3
 K. Thomas,61,73,425000.0,3000.0,67.0,214000.0,3
 Park Won Jae,59,65,180000.0,2000.0,62.0,91000.0,0
 S. Sissoko,66,68,775000.0,2000.0,67.0,388500.0,3
 D. Lyon,57,68,180000.0,1000.0,62.5,90500.0,0
 A. Thompson,65,71,625000.0,2000.0,68.0,313500.0,3
 J. Parraguez,67,68,850000.0,4000.0,67.5,427000.0,3
 Juanje,64,74,700000.0,2000.0,69.0,351000.0,3
 F. Monteseirín,69,76,1200000.0,8000.0,72.5,604000.0,3
 S. Serchenkov,61,73,375000.0,4000.0,67.0,189500.0,3
 M. Samardžič,69,69,775000.0,10000.0,69.0,392500.0,3
 E. Çani,65,65,575000.0,2000.0,65.0,288500.0,3
 R. De Ciancio,60,66,220000.0,3000.0,63.0,111500.0,0
 Pedro Henrique,75,80,4700000.0,9000.0,77.5,2354500.0,1
 F. Saavedra,64,66,550000.0,2000.0,65.0,276000.0,3
 D. Lekić,68,68,750000.0,8000.0,68.0,379000.0,3
 R. Pastorini,64,64,450000.0,2000.0,64.0,226000.0,0
 E. Luna,73,73,2200000.0,6000.0,73.0,1103000.0,1
 A. Araos,63,77,675000.0,1000.0,70.0,338000.0,3
 N. Pépé,67,79,1300000.0,10000.0,73.0,655000.0,3
 M. Smith,64,68,575000.0,2000.0,66.0,288500.0,3
 R. Poole,64,79,750000.0,10000.0,71.5,380000.0,3
 G. N'Gosso,64,64,275000.0,2000.0,64.0,138500.0,0
 L. DeVere,68,70,850000.0,5000.0,69.0,427500.0,3
 H. Al Shaikh,56,59,110000.0,3000.0,57.5,56500.0,0
 M. Ofkir,64,74,625000.0,3000.0,69.0,314000.0,3
 G. Poynton,56,65,130000.0,500.0,60.5,65250.0,0
 E. Jiménez,63,63,180000.0,1000.0,63.0,90500.0,0
 D. Ijaha,59,62,160000.0,3000.0,60.5,81500.0,0
 S. Muroya,62,70,350000.0,2000.0,66.0,176000.0,3
 M. Samad,59,66,220000.0,5000.0,62.5,112500.0,0
 J. McPake,64,64,250000.0,3000.0,64.0,126500.0,0
 W. Janssens,63,70,475000.0,3000.0,66.5,239000.0,3
 J. Duverne,66,80,1100000.0,2000.0,73.0,551000.0,3
 D. Biraschi,68,75,1100000.0,10000.0,71.5,555000.0,3
 O. Albornoz,64,75,650000.0,500.0,69.5,325250.0,3
 M. Helik,66,71,725000.0,2000.0,68.5,363500.0,3
 P. Asmah,62,71,375000.0,1000.0,66.5,188000.0,3
 J. Wilson,67,68,675000.0,9000.0,67.5,342000.0,3
 K. Ayari,66,67,725000.0,3000.0,66.5,364000.0,3
 J. Serafin,58,68,210000.0,1000.0,63.0,105500.0,0
 R. Crivello,68,71,925000.0,3000.0,69.5,464000.0,3
 S. Dahlström,57,67,170000.0,500.0,62.0,85250.0,0
 M. N'Diaye,70,71,1300000.0,7000.0,70.5,653500.0,3
 T. Hübers,60,75,350000.0,2000.0,67.5,176000.0,3
 F. Muñoz,65,65,350000.0,2000.0,65.0,176000.0,3
 I. La Rocca,63,63,190000.0,2000.0,63.0,96000.0,0
 F. Aguilar,72,81,2900000.0,4000.0,76.5,1452000.0,1
 J. Oshaniwa,60,60,160000.0,2000.0,60.0,81000.0,0
 K. Bua,64,70,575000.0,7000.0,67.0,291000.0,3
 S. Maguire,65,74,825000.0,2000.0,69.5,413500.0,3
 Tobias Figueiredo,71,77,1900000.0,6000.0,74.0,953000.0,1
 M. Rafique,55,60,0.0,0.0,57.5,0.0,0
 L. Marengo,64,65,525000.0,2000.0,64.5,263500.0,0
 R. Ito,55,69,170000.0,2000.0,62.0,86000.0,0
 M. Vojvoda,61,69,300000.0,2000.0,65.0,151000.0,3
 S. Ring,59,65,180000.0,1000.0,62.0,90500.0,0
 D. Choinière,62,73,425000.0,1000.0,67.5,213000.0,3
 O. Ademi,63,67,450000.0,4000.0,65.0,227000.0,3
 M. Browne,60,76,375000.0,7000.0,68.0,191000.0,3
 F. Doré,65,65,550000.0,8000.0,65.0,279000.0,3
 Nelsildo Reis,76,76,4600000.0,20000.0,76.0,2310000.0,1
 F. Quintana,64,77,775000.0,4000.0,70.5,389500.0,3
 R. Saldías,60,66,250000.0,1000.0,63.0,125500.0,0
 D. Haspolat,59,75,300000.0,1000.0,67.0,150500.0,3
 J. Williams,59,71,250000.0,9000.0,65.0,129500.0,3
 S. Memišević,69,74,1200000.0,6000.0,71.5,603000.0,3
 J. Hamilton,65,73,800000.0,3000.0,69.0,401500.0,3
 M. Al Saiari,61,68,325000.0,5000.0,64.5,165000.0,0
 S. Kashket,62,74,500000.0,4000.0,68.0,252000.0,3
 A. Mané,60,72,275000.0,2000.0,66.0,138500.0,3
 J. Orlando,68,68,900000.0,4000.0,68.0,452000.0,3
 J. Barthram,59,63,170000.0,2000.0,61.0,86000.0,0
 S. Coulthirst,64,73,675000.0,4000.0,68.5,339500.0,3
 D. Ciofani,73,73,2700000.0,6000.0,73.0,1353000.0,1
 C. Randall,56,70,200000.0,9000.0,63.0,104500.0,0
 I. Cherenchikov,65,65,350000.0,6000.0,65.0,178000.0,3
 T. Vion,65,72,750000.0,6000.0,68.5,378000.0,3
 D. De Girolamo,60,69,300000.0,2000.0,64.5,151000.0,0
 B. Rivero,57,67,170000.0,2000.0,62.0,86000.0,0
 F. Astorga,56,70,210000.0,500.0,63.0,105250.0,0
 J. Blåbjerg,61,67,275000.0,3000.0,64.0,139000.0,0
 V. Slivka,62,70,400000.0,1000.0,66.0,200500.0,3
 L. Díaz,63,66,425000.0,3000.0,64.5,214000.0,0
 Z. Herivaux,58,69,230000.0,2000.0,63.5,116000.0,0
 T. Nara,67,75,925000.0,5000.0,71.0,465000.0,3
 N. Falasco,62,70,350000.0,1000.0,66.0,175500.0,3
 A. Llovet,58,75,275000.0,3000.0,66.5,139000.0,3
 J. Holland,56,63,150000.0,2000.0,59.5,76000.0,0
 F. Al Johani,61,64,275000.0,3000.0,62.5,139000.0,0
 A. Jafar,59,65,210000.0,5000.0,62.0,107500.0,0
 A. Wright,63,75,550000.0,5000.0,69.0,277500.0,3
 G. Burke,61,70,350000.0,1000.0,65.5,175500.0,3
 Jeong Dong Yun,62,70,350000.0,1000.0,66.0,175500.0,3
 Spinola,56,63,140000.0,1000.0,59.5,70500.0,0
 M. Haddachi,60,70,230000.0,1000.0,65.0,115500.0,3
 Z. Ismail,66,72,850000.0,2000.0,69.0,426000.0,3
 A. Maund,69,69,875000.0,5000.0,69.0,440000.0,3
 J. Hooiveld,68,68,375000.0,6000.0,68.0,190500.0,3
 D. Andreev,68,68,150000.0,10000.0,68.0,80000.0,3
 Alvin Meldeiros,59,59,120000.0,500.0,59.0,60250.0,0
 A. Durante,67,67,220000.0,4000.0,67.0,112000.0,3
 R. Pierre-Gabriel,62,78,475000.0,3000.0,70.0,239000.0,3
 H. Barry,62,68,375000.0,2000.0,65.0,188500.0,3
 Y. Al Enezi,63,64,400000.0,4000.0,63.5,202000.0,0
 M. Gatto,61,75,500000.0,1000.0,68.0,250500.0,3
 R. Migone,61,73,425000.0,3000.0,67.0,214000.0,3
 M. Samuelsen,65,78,925000.0,15000.0,71.5,470000.0,3
 D. Koks,56,70,200000.0,1000.0,63.0,100500.0,0
 Jin Seong Wook,65,72,750000.0,3000.0,68.5,376500.0,3
 D. Ciccone,58,58,130000.0,2000.0,58.0,66000.0,0
 A. Faivre,60,60,0.0,1000.0,60.0,500.0,0
 S. Barker,68,68,375000.0,7000.0,68.0,191000.0,3
 L. Quintana,65,67,550000.0,5000.0,66.0,277500.0,3
 H. Alpsoy,57,72,220000.0,2000.0,64.5,111000.0,0
 M. Epps,60,69,275000.0,2000.0,64.5,138500.0,0
 Y. Leiva,63,75,525000.0,2000.0,69.0,263500.0,3
 T. Robinet,61,73,375000.0,2000.0,67.0,188500.0,3
 M. Bustos,60,68,275000.0,2000.0,64.0,138500.0,0
 R. Buwalda,65,71,625000.0,3000.0,68.0,314000.0,3
 M. Paye,57,66,190000.0,2000.0,61.5,96000.0,0
 Paolinho Leima,67,67,575000.0,9000.0,67.0,292000.0,3
 Simy,68,73,1200000.0,8000.0,70.5,604000.0,3
 Park Yong Ji,63,69,450000.0,2000.0,66.0,226000.0,3
 B. Ecuélé Manga,72,72,1700000.0,20000.0,72.0,860000.0,3
 P. Brandl,54,54,70000.0,3000.0,54.0,36500.0,0
 M. Benyettou,65,66,625000.0,10000.0,65.5,317500.0,3
 A. Arrighini,65,66,625000.0,2000.0,65.5,313500.0,3
 V. Vermeij,67,74,1000000.0,6000.0,70.5,503000.0,3
 M. Bader,61,75,425000.0,2000.0,68.0,213500.0,3
 B. Vatansever,57,73,220000.0,3000.0,65.0,111500.0,3
 A. Al Nashi,58,58,110000.0,3000.0,58.0,56500.0,0
 E. Ramírez,57,69,200000.0,2000.0,63.0,101000.0,0
 S. Squillaci,74,74,575000.0,15000.0,74.0,295000.0,1
 M. Nalepa,61,72,350000.0,1000.0,66.5,175500.0,3
 Aitor Lorea,63,79,650000.0,3000.0,71.0,326500.0,3
 M. Fofana,67,67,475000.0,6000.0,67.0,240500.0,3
 Lee Min Gi,63,70,400000.0,1000.0,66.5,200500.0,3
 J. Bougouhi,64,69,600000.0,500.0,66.5,300250.0,3
 M. Herrera,68,69,800000.0,7000.0,68.5,403500.0,3
 E. Strahman,63,63,350000.0,3000.0,63.0,176500.0,0
 M. Ramsland,61,68,325000.0,1000.0,64.5,163000.0,0
 A. Al Ammar,57,64,160000.0,4000.0,60.5,82000.0,0
 M. Rojas,62,70,300000.0,500.0,66.0,150250.0,3
 D. Rozehnal,70,70,230000.0,10000.0,70.0,120000.0,3
 E. Brophy,59,69,250000.0,2000.0,64.0,126000.0,0
 V. Osimhen,62,84,600000.0,7000.0,73.0,303500.0,3
 Paulo Fajarda,69,69,925000.0,10000.0,69.0,467500.0,3
 G. Monachello,67,73,1000000.0,3000.0,70.0,501500.0,3
 F. Valenčič,62,67,375000.0,500.0,64.5,187750.0,0
 D. Iduitua,59,69,230000.0,1000.0,64.0,115500.0,0
 I. Vujica,59,70,210000.0,500.0,64.5,105250.0,0
 O. Rathbone,59,69,220000.0,1000.0,64.0,110500.0,0
 M. Weymans,55,72,150000.0,3000.0,63.5,76500.0,0
 G. Puşcaş,65,75,875000.0,2000.0,70.0,438500.0,3
 E. Öztürk,58,69,230000.0,9000.0,63.5,119500.0,0
 C. Humphreys-Grant,62,79,475000.0,9000.0,70.5,242000.0,3
 B. Gyamfi,60,72,300000.0,1000.0,66.0,150500.0,3
 Giovanni,62,75,475000.0,2000.0,68.5,238500.0,3
 J. Muñoz,70,71,1200000.0,2000.0,70.5,601000.0,3
 S. Prödl,77,77,5000000.0,50000.0,77.0,2525000.0,1
 T. Rogne,71,73,1600000.0,6000.0,72.0,803000.0,3
 E. Şehit,62,76,625000.0,8000.0,69.0,316500.0,3
 L. Rougeaux,62,68,325000.0,3000.0,65.0,164000.0,3
 Y. Ito,64,71,525000.0,4000.0,67.5,264500.0,3
 J. Villegas,61,69,300000.0,5000.0,65.0,152500.0,3
 P. Banggaard,68,72,950000.0,10000.0,70.0,480000.0,3
 M. Maloča,71,71,1300000.0,6000.0,71.0,653000.0,3
 A. Nura,62,74,375000.0,5000.0,68.0,190000.0,3
 S. Kobayashi,61,66,300000.0,2000.0,63.5,151000.0,0
 S. Hagen,71,71,1200000.0,5000.0,71.0,602500.0,3
 A. Awaji,54,58,90000.0,3000.0,56.0,46500.0,0
 Kim Gyeong Min,63,66,350000.0,2000.0,64.5,176000.0,0
 B. Poulain,74,74,2700000.0,20000.0,74.0,1360000.0,1
 B. Cubillos,57,61,150000.0,500.0,59.0,75250.0,0
 S. Longstaff,59,73,300000.0,1000.0,66.0,150500.0,3
 L. Doyley,64,64,190000.0,5000.0,64.0,97500.0,0
 M. Soumaré,62,75,550000.0,1000.0,68.5,275500.0,3
 Douglão,75,75,2900000.0,20000.0,75.0,1460000.0,1
 Dénis Duarte,67,77,1000000.0,6000.0,72.0,503000.0,3
 G. Bunoza,68,68,675000.0,4000.0,68.0,339500.0,3
 S. Omeonga,60,72,325000.0,1000.0,66.0,163000.0,3
 K. Madsen,66,66,500000.0,2000.0,66.0,251000.0,3
 L. Chehoudi,66,66,575000.0,9000.0,66.0,292000.0,3
 E. Embleton,56,72,190000.0,4000.0,64.0,97000.0,0
 D. Piotrowski,58,58,120000.0,2000.0,58.0,61000.0,0
 A. Caracciolo,69,69,550000.0,4000.0,69.0,277000.0,3
 A. Navarro,66,66,550000.0,3000.0,66.0,276500.0,3
 M. Cacutalua,68,76,1100000.0,5000.0,72.0,552500.0,3
 Arribas,62,70,350000.0,2000.0,66.0,176000.0,3
 M. Ávila,57,68,170000.0,1000.0,62.5,85500.0,0
 M. Villanueva,75,80,4700000.0,20000.0,77.5,2360000.0,1
 Fabinho,62,63,325000.0,1000.0,62.5,163000.0,0
 L. Del Pinto,59,59,130000.0,1000.0,59.0,65500.0,0
 M. Hughes,54,55,80000.0,500.0,54.5,40250.0,0
 D. Smith,61,73,375000.0,1000.0,67.0,188000.0,3
 M. Miazga,73,83,4099999.9999999995,9000.0,78.0,2054499.9999999998,1
 B. Morrison,64,69,575000.0,500.0,66.5,287750.0,3
 F. Costa,60,68,275000.0,1000.0,64.0,138000.0,0
 Y. Erichot,67,67,625000.0,10000.0,67.0,317500.0,3
 Adryan Zonta,64,64,250000.0,7000.0,64.0,128500.0,0
 F. Heerkens,66,66,525000.0,4000.0,66.0,264500.0,3
 Han Ji Won,59,64,180000.0,1000.0,61.5,90500.0,0
 M. Trojak,59,64,180000.0,2000.0,61.5,91000.0,0
 S. Cáseres,53,67,120000.0,2000.0,60.0,61000.0,0
 O. Harfield,59,68,170000.0,4000.0,63.5,87000.0,0
 Nildo Reisão,66,66,350000.0,7000.0,66.0,178500.0,3
 Y. Musavu-King,70,76,1600000.0,15000.0,73.0,807500.0,3
 M. de Kler,60,64,200000.0,2000.0,62.0,101000.0,0
 T. Oya,54,54,50000.0,1000.0,54.0,25500.0,0
 S. Mugoša,66,68,800000.0,6000.0,67.0,403000.0,3
 A. Durán,58,64,190000.0,2000.0,61.0,96000.0,0
 M. Mohsen,65,65,0.0,0.0,65.0,0.0,3
 J. Mondragón,67,74,875000.0,10000.0,70.5,442500.0,3
 T. Khutumela,65,69,700000.0,500.0,67.0,350250.0,3
 S. Falette,73,78,3300000.0,15000.0,75.5,1657500.0,1
 J. Singh,59,64,0.0,0.0,61.5,0.0,0
 D. Bonera,77,77,1200000.0,20000.0,77.0,610000.0,1
 L. Enoh,62,65,375000.0,3000.0,63.5,189000.0,0
 M. Medina,58,64,140000.0,500.0,61.0,70250.0,0
 F. Sachpekidis,60,72,275000.0,1000.0,66.0,138000.0,3
 José Carlos,70,80,1900000.0,10000.0,75.0,955000.0,1
 N. Vujadinović,70,70,1000000.0,15000.0,70.0,507500.0,3
 C. Carp,64,71,525000.0,6000.0,67.5,265500.0,3
 R. Grego-Cox,61,70,325000.0,5000.0,65.5,165000.0,3
 K. Gipson,60,70,250000.0,4000.0,65.0,127000.0,3
 D. Adeniran,55,72,160000.0,3000.0,63.5,81500.0,0
 D. Crnigoj,59,73,350000.0,2000.0,66.0,176000.0,3
 A. Fletcher,67,77,1200000.0,40000.0,72.0,620000.0,3
 Y. Rivière,67,67,625000.0,15000.0,67.0,320000.0,3
 J. Flores,64,78,900000.0,2000.0,71.0,451000.0,3
 J. Orrell,57,68,180000.0,2000.0,62.5,91000.0,0
 G. Páez,63,64,400000.0,500.0,63.5,200250.0,0
 O. Atasayar,64,74,600000.0,4000.0,69.0,302000.0,3
 M. Briones,58,60,140000.0,1000.0,59.0,70500.0,0
 M. Makudubela,59,59,170000.0,500.0,59.0,85250.0,0
 Paulson Junqueira,62,62,160000.0,5000.0,62.0,82500.0,0
 D. Elm,64,64,300000.0,3000.0,64.0,151500.0,0
 P. Deligiannidis,62,77,575000.0,500.0,69.5,287750.0,3
 P. Downing,64,66,450000.0,4000.0,65.0,227000.0,3
 L. Godoy,63,73,475000.0,2000.0,68.0,238500.0,3
 Y. Toyoda,67,67,625000.0,5000.0,67.0,315000.0,3
 L. Olivera,63,78,575000.0,2000.0,70.5,288500.0,3
 Y. Hamzaoui,59,70,275000.0,2000.0,64.5,138500.0,0
 B. Carvallo,64,74,625000.0,1000.0,69.0,313000.0,3
 E. Dabo,57,65,150000.0,1000.0,61.0,75500.0,0
 M. van Bergen,63,82,650000.0,2000.0,72.5,326000.0,3
 S. Palla,62,62,230000.0,3000.0,62.0,116500.0,0
 T. Vlietinck,61,75,450000.0,3000.0,68.0,226500.0,3
 A. Hernández,63,63,300000.0,500.0,63.0,150250.0,0
 S. Can,65,65,220000.0,5000.0,65.0,112500.0,3
 D. Conner,59,68,210000.0,2000.0,63.5,106000.0,0
 L. Venuti,67,78,1100000.0,3000.0,72.5,551500.0,3
 L. Rogerson,56,70,200000.0,1000.0,63.0,100500.0,0
 A. Panyukov,64,75,750000.0,4000.0,69.5,377000.0,3
 Leandrinho,65,84,1000000.0,9000.0,74.5,504500.0,1
 J. Valencia,66,71,850000.0,2000.0,68.5,426000.0,3
 A. Jahn,64,64,475000.0,3000.0,64.0,239000.0,0
 V. Muriqi,69,77,1500000.0,10000.0,73.0,755000.0,3
 Jaime Pinto,61,71,300000.0,2000.0,66.0,151000.0,3
 B. Yıldız,57,71,240000.0,2000.0,64.0,121000.0,0
 J. Niezgoda,64,72,650000.0,3000.0,68.0,326500.0,3
 J. Faúndez,60,70,250000.0,1000.0,65.0,125500.0,3
 D. Upamecano,66,86,1100000.0,6000.0,76.0,553000.0,1
 A. Ikedi,59,75,275000.0,500.0,67.0,137750.0,3
 C. Barrios,57,73,230000.0,2000.0,65.0,116000.0,3
 Brahim Díaz,65,84,1000000.0,15000.0,74.5,507500.0,1
 A. Straith,66,69,0.0,0.0,67.5,0.0,3
 E. Hansson,64,80,825000.0,3000.0,72.0,414000.0,3
 M. Guendouzi,58,70,200000.0,2000.0,64.0,101000.0,0
 M. Bähre,60,71,325000.0,4000.0,65.5,164500.0,3
